-1.0 -1.0 -1.0 -1.0 -1.0 -1.0 -1.0 -1.0 -1.0 -1.0 -1.0 -1.0 -1.0 -1.0 -1.0 -1.0 -1.0 -1.0 -1.0 -1.0 -1.0 -1.0 -1.0 -1.0 -1.0 -1.0 -1.0 -1.0 -1.0 -1.0 -1.0 -1.0 -1.0 -1.0 -1.0 -1.0 
-1.0 -1.0 -1.0 -1.0 -1.0 -1.0 -1.0 -1.0 -1.0 -1.0 -1.0 -1.0 -1.0 -1.0 -1.0 -1.0 -1.0 -1.0 -1.0 -1.0 -1.0 -1.0 -1.0 -1.0 -1.0 -1.0 -1.0 -1.0 -1.0 -1.0 -1.0 -1.0 -1.0 -1.0 -1.0 -1.0 
0.005420648167570348 -0.08872099775465055 -0.3135281898619237 0.013692706820165695 -0.0952878263770416 -0.312942541019734 -0.005311083507190537 -0.07884113891255606 -0.3148365545249669 0.007522208330367204 -0.0887533903005804 -0.31401620684284115 -0.007948083751782927 -0.07679921665753497 -0.3149056218269959 0.0024773376185939317 -0.08337853192999559 -0.3150023922868057 -0.00787463782553381 -0.07462975052283145 -0.31586323449721404 -0.0031428538642592437 -0.07848802665422368 -0.31543667241907286 -0.010181350422567428 -0.07123526091514237 -0.31690167226780763 -0.010323949041519457 -0.07068671230432066 -0.317040407762367 -0.0004108328527393824 -0.07945241627522441 -0.316026938984583 -0.004864415209845218 -0.07498641630899347 -0.3167146854914806 
0.006650391187505371 -0.0899467799961249 -0.3133399919307694 0.01318953079130583 -0.09471491684609548 -0.3130014583657316 -0.0043276868848680745 -0.07976750605571467 -0.31468848176536796 0.004791515114160828 -0.08598053791633299 -0.3143707312664639 -0.009653558583795565 -0.07564834486729122 -0.3148505272428235 -0.004867349166570991 -0.07623203440776563 -0.31605174065315533 -0.007720923931813707 -0.07473663872976302 -0.3158605262506047 -0.003961019466545055 -0.07760874149692852 -0.31555886383092 -0.011918733006743242 -0.06969289038890182 -0.31717042853974825 -0.014257152887767197 -0.06697497490839628 -0.31761765851482776 -0.006550488845435177 -0.0737953889289608 -0.3169537562605542 -0.012636239534467858 -0.06783038504362908 -0.31788838302383604 
0.0074417618454593795 -0.09068217425097637 -0.3132171755053378 0.012169029882737964 -0.09367222475283132 -0.31312169117120386 -0.0037369376490073193 -0.08031331994582157 -0.31458214265780904 0.0026251781830062366 -0.08382766789484364 -0.3146563157676904 -0.010470079228044138 -0.07497248984299049 -0.3148895601485547 -0.008086014754002545 -0.0730864924552654 -0.31650062158977055 -0.007468571812523431 -0.07492742235983124 -0.31581806175575655 -0.004864333814219101 -0.07667747342792831 -0.3156692061792216 -0.011487138716048445 -0.07012480969936062 -0.3171070252877882 -0.015993075692597072 -0.06534409584891224 -0.3178682239358501 -0.00556570419875622 -0.07470009204063607 -0.3168050596976754 -0.013525825437101202 -0.06700567161876012 -0.31802221752780924 
0.007917360109629505 -0.0910969691474906 -0.3131734900068861 0.01298047136261904 -0.09446516689985335 -0.31300151552267563 -0.002861540966905268 -0.08123562973697776 -0.3143995121624302 0.0028784195664887506 -0.08407849935337165 -0.3146329714680947 -0.010741158403381482 -0.07464861775318027 -0.31495894681822517 -0.007517124139374003 -0.07370489394004302 -0.31643721592467206 -0.0073735436180609555 -0.07495064109434399 -0.3158390195186144 -0.0044260800965978935 -0.07704039867594117 -0.315627025595466 -0.01176787265104719 -0.06984716503873782 -0.3171537736659809 -0.015993937760602105 -0.06533361700788325 -0.3178666952161324 -0.0059887827615478 -0.07430740386086132 -0.3168682574429924 -0.012883082100713428 -0.06762039435672694 -0.31792872764931457 
0.007742791684707804 -0.09087976782816597 -0.3132330630063919 0.013744480510285944 -0.0951868277318122 -0.312893675512625 -0.0026743244050741197 -0.08139808026841526 -0.3143817984892935 0.0031301859844396524 -0.08429833227292044 -0.3146127786425228 -0.010144930866946561 -0.07512177889631864 -0.3149360011427645 -0.007058584751564195 -0.07414578588120914 -0.31638460530664764 -0.0071237190724801796 -0.0751720689928246 -0.31580808395783083 -0.004123789270594301 -0.07731753809787588 -0.31558177331575676 -0.01100867936710881 -0.07056631308295916 -0.31704413183809116 -0.015353702178255714 -0.0659130502454776 -0.31776853545574896 -0.004323625755255316 -0.07592808537600788 -0.31663234003352064 -0.011851179493689658 -0.06861488505886441 -0.3177799196856162 
0.009787028372197425 -0.09265203468596017 -0.3130330411578387 0.012277007293283893 -0.09361764379722894 -0.3131702279200964 -0.0011096350809635723 -0.0827699448993051 -0.31424966361855 0.0008263311004819247 -0.08196066414802394 -0.3150094696785127 -0.008700190059697176 -0.07651712261401035 -0.31476973331682195 -0.0115835998430319 -0.0698148016721019 -0.3170522178884308 -0.005943760177184391 -0.07622311373840082 -0.31565424079329274 -0.004821287201286451 -0.07658216548254554 -0.3157067019904792 -0.010192298532868306 -0.0713204171173757 -0.3169311210421345 -0.014998781224205964 -0.0662435079959098 -0.3177210779197146 -0.0038861463185869854 -0.07631578636027923 -0.3165638582886249 -0.011468695874074458 -0.06896029592128057 -0.31772081299105637 
0.009518702777379052 -0.09232372280701193 -0.3131279435126128 0.013526819185948977 -0.09473665029358103 -0.3130496044688216 -0.0018956346510869393 -0.08172621963864792 -0.3145387102890524 0.0017813161746423303 -0.08283687234596455 -0.3149312150495588 -0.00912318422129663 -0.07496307584898913 -0.31548801213342736 -0.009571104612180267 -0.07177997642639189 -0.31678028434163474 -0.006196580369854731 -0.07598280432041765 -0.3156971030600208 -0.00468783722815434 -0.07666358728602528 -0.3157015150688646 -0.008993187311668366 -0.07253308136607911 -0.3167711300252207 -0.014999696094222362 -0.066252442897884 -0.31772288990238423 -0.003241030262171612 -0.07697646704538919 -0.3164706444034678 -0.011337090257983129 -0.06910113492374974 -0.3177042174618472 
0.011441883558055173 -0.09417461889891197 -0.31287616645576916 0.015250728647893202 -0.09628670874682325 -0.3128187769191781 -0.004337244022446466 -0.07936093006732142 -0.31505212314538866 -0.0030596297742054423 -0.07815699002642791 -0.3156583900885138 -0.01456978501073202 -0.06932903395956524 -0.31678104328666584 -0.015080564048513736 -0.0666185049126883 -0.317616682196953 -0.005469971880132228 -0.07673274164404029 -0.3156044884694914 -0.0047941525719299456 -0.0765549066020948 -0.3157447819370255 -0.006167848005728415 -0.07509799726050922 -0.3163485472064266 -0.012341254027912783 -0.06864329546650462 -0.3173178456651841 0.0054585168366828 -0.08497075672549806 -0.3151574405514726 -0.0025719231007095725 -0.07703683758829305 -0.31635300577856684 
